day,count, ratio,seratio,length,selength
1120,4,0.0754717,0.0362839,59.25,25.4125
1127,1,0.0125,0.0124216,21,0
1134,2,0.0208333,0.0145771,43.5,23.6881
1141,6,0.0377358,0.0151121,45.6667,19.9453
1148,3,0.0206897,0.011821,36.6667,10.856
1155,3,0.0204082,0.0116618,84,29.7695
1162,4,0.0261438,0.0128999,24.75,11.955
1169,0,0,0,,,
1176,1,0.00840336,0.00836798,37,0
1183,1,0.0128205,0.0127381,65,0
1190,0,0,0,,,
1197,0,0,0,,,
1204,0,0,0,,,
1211,0,0,0,,,
1218,0,0,0,,,
1225,0,0,0,,,
1232,1,0.0909091,0.0866784,19,0
1239,1,0.111111,0.104757,11,0
1246,1,0.166667,0.152145,43,0
1253,0,0,0,,,
1260,0,0,0,,,
1267,0,0,0,,,
1274,1,1,0,19,0
1281,0,0,0,,,
1288,0,0,0,,,
1295,0,0,0,,,
1302,0,0,0,,,
1309,0,0,0,,,
1316,0,0,0,,,
1323,0,0,0,,,
1330,0,0,0,,,
1337,0,0,0,,,
1344,0,,,,,
1351,0,,,,,
1358,0,,,,,
1365,0,,,,,
1372,0,,,,,
1379,0,,,,,
1386,0,,,,,
1393,0,,,,,
