day,count, ratio,seratio,length,selength
1015,61,0.014431,0.00183432,28.5082,2.58108
1022,53,0.0176197,0.00239883,25.6981,2.12121
1029,23,0.012842,0.00266049,17.8696,2.56065
1036,20,0.0131062,0.00291136,18.45,2.71153
1043,13,0.0110076,0.00303612,15,3.04406
1050,10,0.00937207,0.00294979,14.3,1.69735
1057,18,0.0140296,0.00328353,12.3889,1.59501
1064,9,0.00633357,0.00210449,12.5556,1.78548
1071,8,0.00527009,0.00185834,10.75,1.79191
1078,5,0.00388199,0.0017327,7.2,1.86333
1085,1,0.00125313,0.00125235,6,0
1092,0,0,0,,,
1099,0,0,0,,,
1106,0,0,0,,,
1113,0,0,0,,,
1120,0,0,0,,,
1127,0,0,0,,,
1134,0,0,0,,,
1141,0,0,0,,,
1148,0,0,0,,,
1155,0,0,0,,,
1162,0,0,0,,,
1169,0,0,0,,,
1176,0,0,0,,,
1183,0,,,,,
1190,0,,,,,
1197,0,,,,,
1204,0,,,,,
1211,0,,,,,
1218,0,,,,,
1225,0,,,,,
1232,0,,,,,
1239,0,,,,,
1246,0,,,,,
1253,0,,,,,
1260,0,,,,,
1267,0,,,,,
1274,0,,,,,
1281,0,,,,,
1288,0,,,,,
1295,0,,,,,
1302,0,,,,,
1309,0,,,,,
1316,0,,,,,
1323,0,,,,,
1330,0,,,,,
1337,0,,,,,
1344,0,,,,,
1351,0,,,,,
1358,0,,,,,
1365,0,,,,,
1372,0,,,,,
1379,0,,,,,
1386,0,,,,,
1393,0,,,,,
