day,count, ratio,seratio,length,selength
1043,5,0.010661,0.00474225,23.4,4.72102
1050,5,0.0121065,0.00538133,14.2,4.86128
1057,7,0.0131579,0.00494039,11.1429,1.77774
1064,6,0.0106383,0.0043199,11.6667,3.9417
1071,1,0.00167785,0.00167644,2,0
1078,4,0.00728597,0.00362969,11.25,1.67239
1085,2,0.00630915,0.00444715,7,0.707107
1092,0,0,0,,,
1099,0,0,0,,,
1106,0,0,0,,,
1113,0,0,0,,,
1120,0,0,0,,,
1127,0,0,0,,,
1134,0,0,0,,,
1141,0,0,0,,,
1148,0,0,0,,,
1155,0,0,0,,,
1162,0,0,0,,,
1169,0,0,0,,,
1176,0,0,0,,,
1183,0,,,,,
1190,0,,,,,
1197,0,,,,,
1204,0,,,,,
1211,0,,,,,
1218,0,,,,,
1225,0,,,,,
1232,0,,,,,
1239,0,,,,,
1246,0,,,,,
1253,0,,,,,
1260,0,,,,,
1267,0,,,,,
1274,0,,,,,
1281,0,,,,,
1288,0,,,,,
1295,0,,,,,
1302,0,,,,,
1309,0,,,,,
1316,0,,,,,
1323,0,,,,,
1330,0,,,,,
1337,0,,,,,
1344,0,,,,,
1351,0,,,,,
1358,0,,,,,
1365,0,,,,,
1372,0,,,,,
1379,0,,,,,
1386,0,,,,,
1393,0,,,,,
