day,count, ratio,seratio,length,selength
994,35,0.001305,0.000220441,4.65714,0.831956
1001,2,7.88084e-05,5.57238e-05,-2,1.41421
1008,3,0.000125791,7.26212e-05,-8.33333,0.720082
1015,0,0,0,,,
1022,0,0,0,,,
1029,0,0,0,,,
1036,0,0,0,,,
1043,0,0,0,,,
1050,0,0,0,,,
1057,0,0,0,,,
1064,0,0,0,,,
1071,0,0,0,,,
1078,0,0,0,,,
1085,0,0,0,,,
1092,0,0,0,,,
1099,0,0,0,,,
1106,0,0,0,,,
1113,0,0,0,,,
1120,0,0,0,,,
1127,0,0,0,,,
1134,0,0,0,,,
1141,0,0,0,,,
1148,0,,,,,
1155,0,,,,,
1162,0,,,,,
1169,0,,,,,
1176,0,,,,,
1183,0,,,,,
1190,0,,,,,
1197,0,,,,,
1204,0,,,,,
1211,0,,,,,
1218,0,,,,,
1225,0,,,,,
1232,0,,,,,
1239,0,,,,,
1246,0,,,,,
1253,0,,,,,
1260,0,,,,,
1267,0,,,,,
1274,0,,,,,
1281,0,,,,,
1288,0,,,,,
1295,0,,,,,
1302,0,,,,,
1309,0,,,,,
1316,0,,,,,
1323,0,,,,,
1330,0,,,,,
1337,0,,,,,
1344,0,,,,,
1351,0,,,,,
1358,0,,,,,
1365,0,,,,,
1372,0,,,,,
1379,0,,,,,
1386,0,,,,,
1393,0,,,,,
